Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite the dataset: EDGAR (Emissions Database for Global Atmospheric Research) Community GHG Database (a collaboration between the European Commission, Joint Research Centre (JRC), the International Energy Agency (IEA), and comprising IEA-EDGAR CO2, EDGAR CH4, EDGAR N2O, EDGAR F-GASES version 7.0, (2022) European Commission",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70), to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data download:,https://edgar.jrc.ec.europa.eu/dataset_ghg70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,India +,AFG,Afghanistan,1.B.1,Solid Fuels,CH4,fossil,0.103195537,0.103195537,0.091079983,0.107527144,0.114973958,0.137613009,0.152244091,0.18112693,0.210799646,0.209448673,0.214388079,0.260843173,0.279168697,0.279518128,0.312305904,2.176791192,2.302033403,2.390858614,1.97183272,1.851260494,1.478429246,1.284349078,0.347221785,0.087210573,0.074329728,0.081363507,0.053751309,0.028755364,0.020166804,0.013765788,0.011251525,0.475951144,0.404791789,0.563816822,0.324618057,0.538524294,0.602387461,3.878251791,5.661677811,7.031583116,10.71902642,21.79794133,18.19277245,19.70139786,22.72718851,19.97250245,24.87523905,32.09138171,35.70923302,35.27320291,37.78240579,40.47031829
Non-Annex_I,India +,AFG,Afghanistan,1.B.2,Oil and Natural Gas,CH4,fossil,30.78607151,30.80847151,33.61624365,32.62080938,34.32880792,34.92790438,29.96990792,29.90869365,29.08426938,27.58763438,33.074405,31.76271,30.763985,32.333105,34.41074,36.166375,36.295,23.5739,19.93292,5.509735,5.152209723,5.151230167,4.453163587,4.293412442,4.515342475,3.866490413,4.028878452,3.962135879,4.115933235,4.143697368,4.179152733,3.371249768,4.330838855,3.478597116,3.478220068,3.931240708,3.519543532,3.763498626,3.888931252,3.6407287,5.017757631,5.261889263,5.243663337,5.153138924,4.512293339,4.353738601,4.377474541,4.352964283,4.379121439,4.165525484,4.165525484,4.165525484
Non-Annex_I,India +,AFG,Afghanistan,3.A.1,Enteric Fermentation,CH4,fossil,285.286,284.979,229.542,244.083,264.2141,286.12184,292.487,285.66776,283.36964,277.4662,278.765,282.1516,282.2846,264.542,226.7,199.71,157.01256,171.4074,181.068,180.458,183.188406,185.85,188.743,191.49,198.5423,210.952288,244.85472,271.103,291.257689,325.7059617,278.71,230.0527,295.0725,303.0697,293.6962,287.3629,287.53,294.0871,325.3675,334.0693,384.9049,382.9102,367.1542,358.8565,365.9167,359.6539856,357.2678872,348.4225688,355.5915329,364.6839831,365.2474397,366.3026986
Non-Annex_I,India +,AFG,Afghanistan,3.A.2,Manure Management,CH4,fossil,15.67183678,15.51595849,13.74058692,13.85995725,14.63728793,15.41317919,15.68784045,15.32972094,15.64079619,15.44525068,15.47230678,15.63111988,15.61111988,15.07089358,13.20953598,11.42020016,8.948034083,9.386820076,9.473142454,9.30791435,9.181673928,9.998634864,10.3020539,10.44321197,10.96249456,12.03676735,14.18257428,15.62804178,16.51547464,18.71961502,15.81714024,12.86983922,19.11610521,19.42481741,18.36592191,19.25704139,20.20419113,21.15147609,23.13128121,23.30535886,27.39167145,27.02995089,26.93616445,26.90378088,27.18946139,25.66286023,25.52466502,24.53981804,25.10213311,26.92166868,26.86811013,26.83649386
Non-Annex_I,India +,AFG,Afghanistan,3.C.7,Rice cultivations,CH4,fossil,72.834534,71.17138333,73.740835,72.7517175,71.7626,70.7734825,69.784365,68.7952475,67.80613,65.5443075,59.87203783,53.7235585,50.319613,46.39706708,43.89924917,40.87812075,42.78085,45.4402845,49.64139,46.08282083,46.61393333,45.26635825,44.96540417,44.14113958,44.5545,41.27853583,41.66834583,42.011055,41.16324,31.35644167,28.504385,26.5310045,29.6007075,31.7933525,42.7565775,35.08232,35.08232,37.274965,41.660255,43.8529,45.607016,46.045545,44.9492225,44.9492225,48.23819,35.959378,26.0924755,23.99893805,25.77213007,27.96280169,32.3535733,32.16974618
Non-Annex_I,India +,AFG,Afghanistan,4.A,Solid Waste Disposal,CH4,fossil,1.857708632,2.253174974,2.402628052,2.558208418,2.717047854,2.87601917,3.049358148,3.224811256,3.392079527,3.53829283,3.652969717,3.748602162,3.810218631,3.846695924,3.878777174,3.927210408,3.96943666,4.033807413,4.14343327,4.324251336,4.596264203,4.932993051,5.371821166,5.87512744,6.373564109,6.812744248,7.165617543,7.44161543,7.676218606,7.928111921,8.243448661,8.655698575,9.142236126,9.837912796,10.26960175,11.08514254,11.74999174,12.7904017,13.43995693,14.92522171,16.30433313,16.96264826,18.29435483,19.38610691,20.26551379,21.03398552,21.78507743,22.56452064,23.22190079,23.94234456,24.68513962,25.41088079
Non-Annex_I,India +,AFG,Afghanistan,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.386684,0.39542,0.40452,0.4136,0.42228,0.43016,0.4374,0.44388,0.4486,0.45016,0.44776,0.44108,0.43112,0.41948,0.40832,0.399512,0.392984,0.38886,0.389168,0.39634,0.41176,0.43684,0.47028,0.50768,0.54304,0.57216,0.59336,0.60816,0.61996,0.63384,0.65324,0.684,0.72032,0.76024,0.80088,0.83992,0.87896,0.91724,0.9556,0.98332,1.01228,1.03904,1.060411674,1.081801114,1.102981811,1.123745024,1.140686028,1.157627033,1.174568038,1.193121423,1.211967875,1.229612446
Non-Annex_I,India +,AFG,Afghanistan,4.D,Wastewater Treatment and Discharge,CH4,fossil,48.58500555,49.82829132,51.07150347,52.42433231,53.7055686,54.88601222,56.27728225,57.4218488,58.22825893,58.5826136,58.33294467,57.52637988,56.22701527,54.64645586,53.14328603,51.99186649,51.16639687,50.78154062,50.97095765,51.97188975,54.03956917,57.28582774,61.50980067,66.25912151,70.86773906,74.76079167,77.91441885,80.41386369,82.61784176,84.96851077,87.95703564,91.64078775,96.20725399,100.9186595,105.595133,109.7530836,113.195785,116.3553232,119.3915112,122.5479348,126.1489916,130.131971,134.6112445,139.2867766,143.6553719,147.774937,151.8108689,155.6435378,159.3508718,162.8972724,166.5302881,170.2813583
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.072901419,0.072901419,0.073261401,0.073801497,0.074521461,0.075451431,0.076471461,0.077731395,0.079171446,0.080611497,0.082051419,0.083401413,0.084751404,0.086131416,0.087571464,0.089041407,0.090541497,0.09216141,0.093871383,0.095851407,0.098071455,0.100790063,0.10257147,0.104527873,0.106841325,0.108551709,0.109024832,0.109778281,0.110518519,0.11108851,0.111915212,0.112921902,0.113971953,0.115081914,0.116076798,0.117156867,0.120032382,0.122515955,0.124799386,0.12677594,0.128906057,0.131142663,0.133349503,0.135372756,0.135731974,0.137058505,0.139705409,0.141959296,0.144174572,0.146031914,0.149008792,0.149263995
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.4,Residential and other sectors,CH4,bio,27.3750598,27.3750598,27.52194028,27.72671959,28.00921971,28.37034086,28.7653604,29.24663976,29.79783953,30.36134009,30.91314025,31.43507972,31.96798022,32.50312067,33.0528199,33.62171974,34.19391966,34.81338017,35.49329973,36.25244026,37.10144,37.96454001,38.85119958,39.75496014,40.54824067,41.00575995,41.43758023,41.77649959,42.10014006,42.44162048,42.84295959,43.31346006,43.82746051,44.26929979,44.70993953,45.13618007,45.96270004,46.79282022,47.6241395,48.46206052,49.30327992,50.14659985,50.98782048,51.81913976,52.63006012,53.41922044,54.18798055,54.9962691,55.73591713,56.4664928,57.70796169,57.70796169
Non-Annex_I,Southern_Africa,AGO,Angola,1.B.1,Solid Fuels,CH4,bio,55.38455297,54.93548903,54.82277091,54.70449347,54.8012012,55.10736568,55.40057882,55.78834172,56.37447269,56.9421088,57.49127966,57.91816632,58.43130068,58.82399964,59.30108439,59.7597026,60.19982749,60.71973153,61.31664284,62.08417444,62.92132093,64.35352341,65.8812,67.40887659,68.17272155,69.79588527,72.37384217,74.47440248,76.76592372,78.96195814,81.25347969,83.64047535,86.02748372,86.88680279,87.74612155,88.60544062,90.22860434,91.85175504,93.47491876,95.09808248,96.7212462,98.34439721,99.96756093,101.5907247,103.2138754,104.741565,106.2692416,107.8544027,109.3049317,110.7377052,114.1770393,114.1770393
Non-Annex_I,Southern_Africa,AGO,Angola,3.C.1,Emissions from biomass burning,CH4,bio,2.083361906,2.04934854,2.042869202,2.117708935,1.958110834,1.958030696,1.963905901,1.791415189,1.802200984,1.632152655,1.692613729,1.55457244,1.548414252,1.586764782,1.603000387,1.626745745,1.848451338,1.921186243,1.883325389,1.792937228,1.582392659,1.843239593,2.003096987,2.04006161,2.049718149,1.939005118,2.104961093,2.060878064,2.43209003,2.254021071,2.416243224,2.766648077,3.102980314,3.358680041,3.762366025,4.152021881,3.925567219,4.415937394,3.720413466,5.255775291,5.52718452,6.370431955,3.964606398,6.816385695,6.276200425,6.507014068,7.989361062,8.02010255,8.351948845,8.517424324,7.816741417,7.280662872
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.004734984,0.004734984,0.005660816,0.005859361,0.013045314,0.01248498,0.01240704,0.01240704,0.01240704,0.013974842,0.014130721,0.014130721,0.014648407,0.015932346,0.002584705,0.004273112,0.005961506,0.004755507,0.008132308,0.007529308,0.009338307,0.007529308,0.005408546,0.004170955,0.006100559,0.005979954,0.006699863,0.011571422,0.010873793,0.0189878,0.022882597,0.025920182,0.025920182,0.031023024,0.019750538,0.023205568,0.026250547,0.029546001,0.041846485,0.067237911,0.071561368,0.067367811,0.096189331,0.144161192,0.208745341,0.227285604,0.148701421,0.148046265,0.146973067,0.192774479,0.182864969,0.201156184
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.001298699,0.001298699,0.001298699,0.001443002,0.002116398,0.001394899,0.0014911,0.001827802,0.0019721,0.002212598,0.002404998,0.002404998,0.0019721,0.002549301,0.002693599,0.002837901,0.002837901,0.003078399,0.002885999,0.003174599,0.003222701,0.003318902,0.0034632,0.003174599,0.0035594,0.003607502,0.0036556,0.0037518,0.003511302,0.003896098,0.003607502,0.0037518,0.003896098,0.003366999,0.0035594,0.003607502,0.0034632,0.003607502,0.0035594,0.0041366,0.004184698,0.0037518,0.0039442,0.009015704,0.0082619,0.005098601,0.011918807,0.047820985,0.050117562,0.052616072,0.054539577,0.063083961
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.008263801,0.008263801,0.009960301,0.011206803,0.009865805,0.009277199,0.009586797,0.008994603,0.014662797,0.013094996,0.013313698,0.013761899,0.012797097,0.012642294,0.023931613,0.030078898,0.02578279,0.027806365,0.026193577,0.027922447,0.049394954,0.041808156,0.045822759,0.063840884,0.042425304,0.049105116,0.052607919,0.046106434,0.028032002,0.0366534,0.040366477,0.044590509,0.047955624,0.047391919,0.054190222,0.042447091,0.052038432,0.058674386,0.058966479,0.062866712,0.067364876,0.070822906,0.06281379,0.057625399,0.055457615,0.062439324,0.074225987,0.041432859,0.041292149,0.045773711,0.043710525,0.048276125
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007002199,0.007425899,0.005173599,0.004593801,0.0046161,0.0067346,0.0047499,0.004972901,0.005151301,0.0011819,0.0012265,0.001159599,0.0009812,0.0008028,0.00089626,0.000467944,0.000112102,6.87534E-05,7.59199E-05
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.162192841,0.167621922,0.303188089,0.267768938,0.238258723,0.172759542,0.175041549,0.147659089,0.239889479,0.199679004,0.20526419,0.184073366,0.181518082,0.158758424,0.189213185,0.21748962,0.221453406,0.233121811,0.264677283,0.2703005,0.224868714,0.25328986,0.2385784,0.247833788,0.298868005,0.237048292,0.21846321,0.21958932,0.166301746,0.240738752,0.221648576,0.248618201,0.298743966,0.265739332,0.628438315,0.446753771,0.548042355,0.705056038,0.943307587,1.172582458,1.037984515,1.161446008,1.496546069,1.573504114,1.652183235,1.58504528,1.502613534,1.227352411,1.251541151,1.371203258,1.250001793,1.341185296
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030764305,0.008421715,0.00571548,0.004546488,0.004524801,0.004524801,0.004243389,0.004546488,0.005152687,0.005455785,0.006971311,0.006971311,0.006062013,0.005455785,0.003792697,0.003247106,0.003895449,0.003551128,0.003810171
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.72983E-05,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.4,Residential and other sectors,CH4,fossil,0.013857994,0.013857994,0.015881516,0.015916497,0.013796491,0.011606501,0.010721998,0.011396512,0.012272474,0.012272474,0.004493504,0.005439491,0.004256992,0.004729996,0.047517865,0.052885503,0.054454752,0.057745642,0.075055834,0.07021945,0.064003532,0.067259486,0.057998115,0.046378149,0.049541928,0.058066254,0.092036151,0.08856021,0.10793266,0.137284667,0.110874073,0.11972508,0.117215381,0.121993137,0.128319502,0.096597129,0.18980071,0.226417622,0.28893481,0.341929912,0.361802077,0.399200933,0.446740486,0.55322616,0.542435929,0.482616572,0.428446867,0.337451861,0.30969054,0.344055732,0.313644443,0.336523769
Non-Annex_I,Southern_Africa,AGO,Angola,1.A.5,Non-Specified,CH4,fossil,,,,,,,,,0.030310004,0.061053006,0.086599981,0.080104998,0.044166009,0.05975401,,,,,,,,,,,,,,,0.001791992,0.000447988,,,0.000447988,0.000447988,0.001344005,0.000896017,0.000896017,0.001344005,0.001791992,0.00223998,0.001344005,0.000896017,0.003135997,0.002688009,0.003135997,0.002688009,0.00223998,0.001920108,0.001928189,0.001962688,0.001789205,0.001919721
Non-Annex_I,Southern_Africa,AGO,Angola,1.B.2,Oil and Natural Gas,CH4,fossil,99.35831581,99.36811581,122.6625964,141.6489188,148.4266056,135.4007704,131.4085645,122.9481297,112.744566,125.365179,129.4128801,112.3659506,106.455656,152.910205,178.9963107,199.1391899,242.7534792,309.5472896,388.3678366,390.9929474,412.8051594,383.5483603,326.8248955,451.8264626,840.7578006,1031.713704,1281.557112,1339.655771,1460.537432,1453.130528,1329.754689,1252.236477,1223.511442,1177.770924,1221.865139,1231.33406,1094.983793,1033.312438,1083.765091,1038.863585,1197.697014,1102.757513,1129.72737,1137.65567,1104.809675,1174.796747,1130.420665,1093.799907,1003.550179,944.1718514,757.8866711,731.3653798
Non-Annex_I,Southern_Africa,AGO,Angola,2.C,Metal Industry,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-Annex_I,Southern_Africa,AGO,Angola,3.A.1,Enteric Fermentation,CH4,fossil,101.9660321,109.31488,111.4066,112.4207,113.4038,114.3295,107.7819,110.368,114.8181,119.3478,123.7137,125.6309,127.5746,129.4656,131.37,133.2906,135.0756,131.3398,127.7179,124.0868,123.7050061,128.1817,133.1106,131.597,129.8861,132.5231745,145.60622,156.0963,170.41872,170.9521256,177.064,177.0707963,174.3282694,171.5554011,167.34813,181.9682038,186.195626,190.5330829,194.9759228,199.4714881,204.2137888,208.8356598,213.634607,218.5616355,223.54615,228.4519455,228.0582601,229.8169536,232.4779743,235.1356633,237.437266,239.7944066
Non-Annex_I,Southern_Africa,AGO,Angola,3.A.2,Manure Management,CH4,fossil,3.08427577,3.31973,3.42769,3.514092,3.601136,3.68764,3.523972,3.610304,3.746636,3.932714,4.064036,4.146714,4.22931,4.310288,4.392966,4.473288,4.553266,4.478616,4.387944,4.325772,4.318444,4.375444,4.442616,4.325366,4.206288,4.21916,4.564514,4.847786,5.208244,5.228926,5.40169,5.47459,5.54369,5.55199,5.56569,5.97436169,6.24127927,6.53136162,6.84747402,7.19300854,7.57176712,7.95050355,8.36250419,8.81154651,9.3012755,9.76366811,9.79675591,10.05960607,10.34451746,10.75061414,11.04048187,11.343218
Non-Annex_I,Southern_Africa,AGO,Angola,3.C.7,Rice cultivations,CH4,fossil,5.213895,4.528609433,4.468991267,4.4093731,2.965742,2.92509325,3.845926,3.791727667,2.803147,2.5783317,2.1774796,1.966213883,1.9364048,1.55994195,1.5355527,1.0074423,0.9911828,0.48746165,0.4793319,0.628269533,0.48684345,0.6065902,0.651602146,0.731138583,3.4444272,1.830502483,1.104783733,0.8123283,0.663390667,0.675834727,0.546319882,0.49554382,0.471492002,1.001141046,1.428092643,1.577621145,0.985488275,1.1468518,2.106252123,3.016912518,3.042109662,3.313551615,3.550761087,3.755392433,3.826402564,3.827802406,2.044786364,1.38864257,1.071133111,1.077496026,1.072023919,1.072023919
Non-Annex_I,Southern_Africa,AGO,Angola,4.A,Solid Waste Disposal,CH4,fossil,1.710460195,2.098630146,2.275868736,2.465690252,2.668271559,2.883862892,3.141626135,3.419900433,3.717329476,4.037415552,4.383241976,4.789760421,5.233626164,5.707088715,6.202575526,6.713283916,7.269160084,7.844092162,8.441257586,9.074828073,9.758130872,10.46004331,11.00182707,10.85634279,11.4765361,12.69402069,13.95590962,15.0566454,16.08764068,17.06274185,18.13494366,19.36158366,21.17492788,22.63472481,24.57926105,26.98003507,29.20373762,31.69538264,34.19126386,36.01215726,38.1529679,40.32349741,43.06316288,45.6794446,48.36474204,50.73253358,52.31093261,54.10101055,55.69862514,57.53737954,59.43683593,61.15554213
Non-Annex_I,Southern_Africa,AGO,Angola,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.180264,0.183384,0.186736,0.190344,0.19424,0.198452,0.20296,0.207772,0.213008,0.218824,0.225304,0.232584,0.24054,0.248836,0.257,0.26472,0.271864,0.278556,0.285208,0.292408,0.300568,0.309952,0.32034,0.331344,0.342404,0.353148,0.363528,0.373688,0.384032,0.395152,0.40748,0.4242,0.4424,0.46188,0.4824,0.5038,0.52592,0.54888,0.57264,0.59356,0.61544,0.63356,0.649910058,0.66804597,0.686485856,0.704545774,0.718742929,0.732940083,0.747137238,0.762955492,0.779108647,0.794021221
Non-Annex_I,Southern_Africa,AGO,Angola,4.D,Wastewater Treatment and Discharge,CH4,fossil,34.85439278,35.34335879,36.24792294,37.44986752,37.91763596,38.8844459,39.87874744,40.93678049,42.05769401,43.28032617,44.59505643,46.05064007,47.59872987,48.56736052,49.83263403,51.35869116,52.47412902,53.82001598,55.15743382,56.56896746,58.13277615,59.89547972,61.81320142,63.81169321,65.81093822,67.7635889,69.70078595,71.5875372,73.51541058,75.54747266,77.85839162,80.31228862,83.03173268,85.92869342,231.5240402,229.4335128,96.03914648,100.2637063,105.1695088,109.2001845,113.404197,117.7767852,122.3124284,127.0017359,131.804024,136.303842,140.960014,145.7248536,150.6205182,155.1693162,159.8558183,164.5662136
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,4.54445E-06,4.54445E-06,4.60786E-06,4.66521E-06,4.84463E-06,5.10461E-06,5.62204E-06,4.85551E-06,5.83886E-06,7.15629E-06,4.91095E-06,4.85444E-06,4.80358E-06,4.53041E-06,4.67312E-06,4.50894E-06,5.13298E-06,5.40401E-06,4.16907E-06,4.19796E-06,4.49047E-06,4.66329E-06,4.91532E-06,4.98571E-06,5.15407E-06,5.1622E-06,5.58123E-06,5.15311E-06,6.65987E-06,5.77924E-06,1.02917E-05,1.36328E-05,1.33245E-05,1.43829E-05,1.39183E-05,1.37824E-05,1.38175E-05,1.4195E-05,1.48308E-05,1.44615E-05,1.45975E-05,1.59964E-05,1.59964E-05,1.7175E-05,1.71477E-05,1.72149E-05,1.77384E-05,1.82619E-05,1.77359E-05,1.91485E-05,1.67956E-05,2.03919E-05
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.2,Manufacturing Industries and Construction,CH4,fossil,4.38831E-06,4.38831E-06,4.73659E-06,4.10274E-06,4.45274E-06,4.9541E-06,5.27343E-06,5.41609E-06,5.81534E-06,5.88014E-06,7.16771E-06,8.17714E-06,6.35975E-06,7.00255E-06,7.26833E-06,8.87629E-06,1.30123E-05,4.13907E-05,2.93872E-05,3.0339E-05,2.96066E-05,2.99177E-05,2.79168E-05,5.12191E-05,5.35268E-05,3.65081E-05,3.7515E-05,3.53485E-05,5.83571E-05,5.74176E-05,6.04918E-05,5.49558E-05,5.18763E-05,5.17627E-05,6.05416E-05,4.56216E-05,4.41844E-05,4.61455E-05,4.46398E-05,4.4073E-05,4.34064E-05,4.34064E-05,4.40031E-05,4.72452E-05,4.717E-05,4.73549E-05,4.81446E-05,4.89343E-05,4.75208E-05,4.63929E-05,3.82932E-05,4.26721E-05
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.000531071,0.000530883,0.000542653,0.00049715,0.000556837,0.00055702,0.000498244,0.000551443,0.000648104,0.000686552,0.00121452,0.001857832,0.002069249,0.001754462,0.001614407,0.000949264,0.000727552,0.001455051,0.001498474,0.001561231,0.001566955,0.002057413,0.0021872,0.002635235,0.003655761,0.004438722,0.004105939,0.003334157,0.002707052,0.002407891,0.002814974,0.002973897,0.00185103,0.002353855,0.002151343,0.002288031,0.001988195,0.001898667,0.002480048,0.003608546,0.004241419,0.004497857,0.004454763,0.00472759,0.004664681,0.004568027,0.004638578,0.004720146,0.004518803,0.004410607,0.003640054,0.00405543
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.4,Residential and other sectors,CH4,fossil,2.11282E-08,2.11882E-08,1.90629E-08,1.50654E-08,1.84198E-08,6.30203E-08,9.32594E-08,8.42969E-08,1.35896E-07,1.43012E-07,3.17847E-07,1.37938E-07,1.46184E-07,1.03896E-07,1.04719E-07,2.21467E-07,2.18419E-07,2.25639E-07,2.13418E-07,2.02214E-07,3.29595E-07,2.31598E-07,3.94114E-07,5.40824E-07,5.77745E-07,5.36961E-07,5.62055E-07,7.68376E-07,1.62623E-06,1.80455E-06,1.6819E-06,1.68744E-06,1.5654E-06,1.54181E-06,1.34919E-06,1.31752E-06,1.17132E-06,1.12426E-06,1.07949E-06,1.06247E-06,1.14677E-06,1.17189E-06,1.17189E-06,1.25823E-06,1.25623E-06,1.26116E-06,1.28403E-06,1.30691E-06,1.26916E-06,1.23955E-06,1.02341E-06,1.14091E-06
Non-Annex_I,Rest Central America,AIA,Anguilla,1.A.5,Non-Specified,CH4,fossil,2.19737E-06,2.20362E-06,2.16259E-06,2.31659E-06,2.4984E-06,2.13279E-06,2.41613E-06,2.18721E-06,3.15283E-06,3.03926E-06,4.25411E-06,1.93133E-06,1.67601E-06,1.06497E-06,7.00244E-07,1.11161E-06,1.7128E-06,1.85542E-06,1.34571E-06,1.56135E-06,2.42374E-06,1.72884E-06,2.63794E-06,3.22047E-06,3.12737E-06,3.34716E-06,3.3856E-06,4.55026E-06,1.61289E-06,2.17979E-06,1.7222E-06,1.70459E-06,1.7641E-06,1.78143E-06,1.37408E-06,1.13897E-06,1.20513E-06,1.3099E-06,8.97834E-07,1.16002E-06,1.76308E-06,9.16434E-07,9.16434E-07,9.83955E-07,9.82389E-07,9.8624E-07,8.30872E-07,6.75505E-07,6.58034E-07,7.26446E-07,7.1998E-07,7.74701E-07
Non-Annex_I,Rest Central America,AIA,Anguilla,4.A,Solid Waste Disposal,CH4,fossil,0.032790742,0.033022218,0.033253694,0.03348517,0.033716646,0.033948122,0.034022891,0.03409766,0.034172429,0.034247198,0.034321966,0.034280997,0.036603905,0.036597635,0.036553793,0.03650995,0.038342572,0.040175194,0.042007816,0.043840438,0.04567306,0.047282084,0.048891109,0.050500133,0.052109158,0.053718182,0.054991486,0.056378359,0.057642848,0.059026783,0.060410718,0.062122082,0.063968974,0.065683971,0.067398969,0.069113967,0.070350996,0.071588026,0.072825055,0.074062085,0.075299114,0.076220051,0.077140987,0.078061923,0.078982859,0.079903795,0.079903795,0.079903795,0.079903795,0.08027217,0.080642243,0.080789932
Non-Annex_I,Rest Central America,AIA,Anguilla,4.C,Incineration and Open Burning of Waste,CH4,fossil,3.45944E-05,3.83752E-05,0.0000422,0.000046056,0.000049916,0.000053756,0.000057608,0.000061484,0.000065304,0.000068964,0.000072412,0.000075508,0.000078332,0.000081272,0.000084984,0.000090028,0.000096736,0.000105052,0.000114664,0.000124872,0.000135144,0.000145248,0.000155312,0.000165284,0.000175328,0.000185536,0.00019582,0.0002061,0.0002166,0.000227612,0.000239372,0.000252004,0.000265464,0.000279452,0.00029354,0.000307388,0.000320832,0.000333956,0.000346768,0.000359448,0.000372108,0.000377188,0.000382538,0.000387888,0.000390563,0.000395914,0.000399659,0.000403404,0.000407149,0.000411001,0.00041489,0.000418685
Non-Annex_I,Rest Central America,AIA,Anguilla,4.D,Wastewater Treatment and Discharge,CH4,fossil,0.054276278,0.034300761,0.034129286,0.033976997,0.033740578,0.033463441,0.033171903,0.03285654,0.032513313,0.032081105,0.031577684,0.031328021,0.031031328,0.030795946,0.030852583,0.031365896,0.032363925,0.033865281,0.035643848,0.037478349,0.039208799,0.040758601,0.042227541,0.043554582,0.044815038,0.046046547,0.047235047,0.048371186,0.049506637,0.050641402,0.05192558,0.053326205,0.054810364,0.056335804,0.057808784,0.059191883,0.060433049,0.061589909,0.062573474,0.063533621,0.064489084,0.065341507,0.066175196,0.066971415,0.067720798,0.068432712,0.069149309,0.069828437,0.070465413,0.071164212,0.071869942,0.072557388
